task_id,people,timestamp,ground_id,location
23776,2,2022-08-12 20:30:00,20363,YYZ
23625,2,2022-08-12 20:30:00,20363,YYZ
23788,2,2022-08-12 20:30:00,20363,YYZ
23293,1,2022-08-12 20:30:00,20363,YYZ
23912,1,2022-08-12 20:30:00,20363,YYZ
23498,1,2022-08-12 20:30:00,20363,YYZ
11460,1,2022-08-12 20:30:00,20363,YYZ
23466,1,2022-08-12 20:30:00,20363,YYZ
23371,1,2022-08-12 20:30:00,20363,YYZ
18350,3,2022-08-12 12:43:42.857143,20371,YYZ
23567,2,2022-08-12 12:55:50.769231,20371,YYZ
23442,7,2022-08-13 12:48:00,20373,YYZ
23451,1,2022-08-13 20:30:00,20374,YYZ
11336,1,2022-08-13 20:30:00,20374,YYZ
23392,1,2022-08-13 20:30:00,20374,YYZ
23591,1,2022-08-13 11:10:00,20382,YYZ
23843,1,2022-08-14 20:30:00,20386,YYZ
23746,1,2022-08-14 11:49:48,20389,YYZ
23364,1,2022-08-14 11:45:00,20393,YYZ
23410,1,2022-08-14 15:04:30,20393,YYZ
23603,1,2022-08-14 15:49:12,20393,YYZ
23411,1,2022-08-14 16:00:00,20393,YYZ
23754,4,2022-08-15 20:30:00,20396,YYZ
23496,2,2022-08-15 20:30:00,20396,YYZ
23622,2,2022-08-15 20:30:00,20396,YYZ
11357,1,2022-08-15 20:30:00,20396,YYZ
11407,1,2022-08-15 20:30:00,20396,YYZ
23657,1,2022-08-15 20:30:00,20396,YYZ
23889,1,2022-08-15 20:30:00,20396,YYZ
23681,1,2022-08-15 20:30:00,20396,YYZ
23644,1,2022-08-15 20:30:00,20396,YYZ
23417,2,2022-08-15 11:10:00,20398,YYZ
23735,2,2022-08-15 12:49:08.571429,20398,YYZ
18964,10,2022-09-01 20:30:00,20538,YYZ
11271,1,2022-10-10 21:05:00,20895,YYZ
11272,1,2022-10-10 21:05:00,20895,YYZ
11273,1,2022-10-10 21:05:00,20895,YYZ
11286,1,2022-10-10 21:05:00,20895,YYZ
11291,1,2022-10-10 21:05:00,20895,YYZ
11304,1,2022-10-10 21:05:00,20895,YYZ
11316,1,2022-10-10 21:05:00,20895,YYZ
11317,1,2022-10-10 21:05:00,20895,YYZ
11361,1,2022-10-10 21:05:00,20895,YYZ
11362,1,2022-10-10 21:05:00,20895,YYZ
11379,1,2022-10-10 21:05:00,20895,YYZ
11382,1,2022-10-10 21:05:00,20895,YYZ
11401,1,2022-10-10 21:05:00,20895,YYZ
11402,1,2022-10-10 21:05:00,20895,YYZ
11425,1,2022-10-10 21:05:00,20895,YYZ
11438,1,2022-10-10 21:05:00,20895,YYZ
11440,1,2022-10-10 21:05:00,20895,YYZ
11447,1,2022-10-10 21:05:00,20895,YYZ
11458,1,2022-10-10 21:05:00,20895,YYZ
8503,1,2022-10-10 21:05:00,20895,YYZ
8093,1,2022-10-10 21:05:00,20895,YYZ
8115,1,2022-10-10 21:05:00,20895,YYZ
8134,1,2022-10-10 21:05:00,20895,YYZ
8142,1,2022-10-10 21:05:00,20895,YYZ
8160,1,2022-10-10 21:05:00,20895,YYZ
8161,1,2022-10-10 21:05:00,20895,YYZ
8177,1,2022-10-10 21:05:00,20895,YYZ
8196,1,2022-10-10 21:05:00,20895,YYZ
8206,1,2022-10-10 21:05:00,20895,YYZ
8209,1,2022-10-10 21:05:00,20895,YYZ
8210,1,2022-10-10 21:05:00,20895,YYZ
11590,1,2022-10-10 13:50:00,20899,YYZ
11592,1,2022-10-10 14:07:30,20899,YYZ
11206,1,2022-10-10 14:09:00,20899,YYZ
11207,1,2022-10-10 14:09:00,20899,YYZ
11215,1,2022-10-10 14:09:00,20899,YYZ
11216,1,2022-10-10 14:18:00,20899,YYZ
11247,1,2022-10-10 14:30:00,20899,YYZ
11258,1,2022-10-10 15:02:00,20899,YYZ
11259,1,2022-10-10 15:02:00,20899,YYZ
11260,1,2022-10-10 15:02:00,20899,YYZ
11289,1,2022-10-10 15:13:30,20899,YYZ
11293,1,2022-10-10 15:13:30,20899,YYZ
11309,1,2022-10-10 15:13:30,20899,YYZ
11311,1,2022-10-10 15:13:30,20899,YYZ
11318,1,2022-10-10 15:13:30,20899,YYZ
11325,1,2022-10-10 15:14:27.272727,20899,YYZ
11326,1,2022-10-10 15:14:27.272727,20899,YYZ
11343,1,2022-10-10 15:14:27.272727,20899,YYZ
11356,1,2022-10-10 15:14:27.272727,20899,YYZ
11367,1,2022-10-10 15:14:27.272727,20899,YYZ
11368,1,2022-10-10 15:14:27.272727,20899,YYZ
11380,1,2022-10-10 15:14:27.272727,20899,YYZ
11389,1,2022-10-10 15:14:27.272727,20899,YYZ
11397,1,2022-10-10 15:14:27.272727,20899,YYZ
11398,1,2022-10-10 15:14:27.272727,20899,YYZ
11406,1,2022-10-10 15:14:27.272727,20899,YYZ
11421,1,2022-10-10 15:18:00,20899,YYZ
11434,1,2022-10-10 15:19:30,20899,YYZ
11454,1,2022-10-10 15:20:00,20899,YYZ
8568,1,2022-10-10 15:30:00,20899,YYZ
8488,1,2022-10-10 16:00:00,20899,YYZ
8490,1,2022-10-10 16:00:00,20899,YYZ
8493,1,2022-10-10 16:00:00,20899,YYZ
8494,1,2022-10-10 16:00:00,20899,YYZ
8501,1,2022-10-10 16:00:00,20899,YYZ
8502,1,2022-10-10 16:00:00,20899,YYZ
8288,1,2022-10-10 16:00:00,20899,YYZ
8293,1,2022-10-10 16:00:00,20899,YYZ
8309,1,2022-10-10 16:00:00,20899,YYZ
8318,1,2022-10-10 16:00:00,20899,YYZ
8323,1,2022-10-10 16:02:00,20899,YYZ
8098,1,2022-10-10 16:02:00,20899,YYZ
8103,1,2022-10-10 16:13:30,20899,YYZ
8111,1,2022-10-10 16:13:30,20899,YYZ
8112,1,2022-10-10 16:13:30,20899,YYZ
8122,1,2022-10-10 16:13:30,20899,YYZ
8131,1,2022-10-10 16:14:27.272727,20899,YYZ
8152,1,2022-10-10 16:14:27.272727,20899,YYZ
8154,1,2022-10-10 16:14:27.272727,20899,YYZ
8156,1,2022-10-10 16:14:27.272727,20899,YYZ
8168,1,2022-10-10 16:14:27.272727,20899,YYZ
8175,1,2022-10-10 16:14:27.272727,20899,YYZ
8179,1,2022-10-10 16:14:27.272727,20899,YYZ
8184,1,2022-10-10 16:18:00,20899,YYZ
8185,1,2022-10-10 16:19:30,20899,YYZ
8194,1,2022-10-10 16:20:00,20899,YYZ
8203,1,2022-10-10 16:24:00,20899,YYZ
8204,1,2022-10-10 16:32:00,20899,YYZ
8208,1,2022-10-10 16:32:00,20899,YYZ
8212,2,2022-10-10 16:36:00,20899,YYZ
8219,2,2022-10-10 16:38:00,20899,YYZ
15793,2,2022-10-11 21:05:00,20906,YYZ
15802,2,2022-10-11 21:05:00,20906,YYZ
15824,2,2022-10-11 21:05:00,20906,YYZ
15826,2,2022-10-11 21:05:00,20906,YYZ
14499,2,2022-10-11 21:05:00,20906,YYZ
14507,2,2022-10-11 21:05:00,20906,YYZ
14510,2,2022-10-11 21:05:00,20906,YYZ
14523,2,2022-10-11 21:05:00,20906,YYZ
14532,2,2022-10-11 21:05:00,20906,YYZ
14544,2,2022-10-11 21:05:00,20906,YYZ
14545,2,2022-10-11 21:05:00,20906,YYZ
14557,2,2022-10-11 21:05:00,20906,YYZ
14558,2,2022-10-11 21:05:00,20906,YYZ
14575,2,2022-10-11 21:05:00,20906,YYZ
14576,2,2022-10-11 21:05:00,20906,YYZ
14600,2,2022-10-11 21:05:00,20906,YYZ
14603,2,2022-10-11 21:05:00,20906,YYZ
14612,3,2022-10-11 22:05:00,20906,YYZ
14642,24,2022-10-11 22:05:00,20906,YYZ
14656,5,2022-10-11 22:35:00,20906,YYZ
12597,1,2022-10-11 21:05:00,20906,YYZ
12602,5,2022-10-11 22:45:00,20906,YYZ
8499,2,2022-10-11 22:35:00,20906,YYZ
8092,6,2022-10-11 22:59:00,20906,YYZ
15786,1,2022-10-11 12:45:00,20909,YYZ
15789,1,2022-10-11 13:03:00,20909,YYZ
15790,1,2022-10-11 13:05:00,20909,YYZ
15791,1,2022-10-11 13:05:00,20909,YYZ
15800,1,2022-10-11 13:13:48,20909,YYZ
15805,1,2022-10-11 13:13:48,20909,YYZ
15812,1,2022-10-11 13:13:48,20909,YYZ
14482,1,2022-10-11 13:13:48,20909,YYZ
14488,1,2022-10-11 13:13:48,20909,YYZ
14495,1,2022-10-11 13:13:48,20909,YYZ
14502,1,2022-10-11 13:13:48,20909,YYZ
14503,1,2022-10-11 13:13:48,20909,YYZ
14504,1,2022-10-11 13:15:00,20909,YYZ
14518,1,2022-10-11 13:15:00,20909,YYZ
14528,2,2022-10-11 15:13:48,20909,YYZ
14541,2,2022-10-11 15:13:48,20909,YYZ
14554,2,2022-10-11 15:15:00,20909,YYZ
14559,2,2022-10-11 15:45:00,20909,YYZ
14564,2,2022-10-11 15:45:00,20909,YYZ
14565,2,2022-10-11 16:00:00,20909,YYZ
14572,2,2022-10-11 16:00:00,20909,YYZ
14574,2,2022-10-11 16:00:00,20909,YYZ
14592,2,2022-10-11 16:00:00,20909,YYZ
14597,2,2022-10-11 16:00:00,20909,YYZ
14599,2,2022-10-11 16:03:00,20909,YYZ
14608,3,2022-10-11 16:05:00,20909,YYZ
14633,3,2022-10-11 16:13:48,20909,YYZ
14634,3,2022-10-11 16:13:48,20909,YYZ
14643,3,2022-10-11 16:13:48,20909,YYZ
14655,7,2022-10-11 16:45:00,20909,YYZ
14662,11,2022-10-11 16:53:48,20909,YYZ
12606,2,2022-10-11 16:15:00,20909,YYZ
11140,13,2022-10-11 17:00:00,20909,YYZ
15714,2,2022-10-12 21:05:00,20915,YYZ
15727,2,2022-10-12 21:05:00,20915,YYZ
15728,2,2022-10-12 21:05:00,20915,YYZ
15729,2,2022-10-12 21:05:00,20915,YYZ
15734,2,2022-10-12 21:05:00,20915,YYZ
15747,2,2022-10-12 21:05:00,20915,YYZ
15751,3,2022-10-12 21:05:00,20915,YYZ
15756,3,2022-10-12 21:05:00,20915,YYZ
15758,3,2022-10-12 21:05:00,20915,YYZ
15765,3,2022-10-12 21:05:00,20915,YYZ
15777,3,2022-10-12 21:05:00,20915,YYZ
15778,3,2022-10-12 21:05:00,20915,YYZ
15779,3,2022-10-12 21:05:00,20915,YYZ
14474,2,2022-10-12 21:05:00,20915,YYZ
12601,18,2022-10-12 22:05:00,20915,YYZ
2354,4,2022-10-12 22:05:00,20915,YYZ
15700,1,2022-10-12 11:10:00,20916,YYZ
15722,3,2022-10-12 15:50:00,20916,YYZ
8474,3,2022-10-12 11:14:00,20919,YYZ
16777,3,2022-10-13 21:05:00,20924,YYZ
16584,3,2022-10-13 21:05:00,20924,YYZ
16585,3,2022-10-13 21:05:00,20924,YYZ
16586,3,2022-10-13 21:05:00,20924,YYZ
16594,4,2022-10-13 21:05:00,20924,YYZ
16611,4,2022-10-13 21:05:00,20924,YYZ
16617,4,2022-10-13 21:05:00,20924,YYZ
16630,4,2022-10-13 21:05:00,20924,YYZ
16641,4,2022-10-13 21:05:00,20924,YYZ
16642,7,2022-10-13 22:25:00,20924,YYZ
15662,3,2022-10-13 21:05:00,20924,YYZ
12570,18,2022-10-13 22:05:00,20924,YYZ
12583,4,2022-10-13 22:35:00,20924,YYZ
8315,1,2022-10-13 22:25:00,20924,YYZ
8082,6,2022-10-13 22:59:17.142857,20924,YYZ
2445,5,2022-10-13 22:05:00,20924,YYZ
16743,1,2022-10-13 11:10:00,20927,YYZ
16600,1,2022-10-13 12:30:00,20927,YYZ
16609,2,2022-10-13 13:18:45,20927,YYZ
16613,2,2022-10-13 13:52:30,20927,YYZ
16623,2,2022-10-13 13:52:30,20927,YYZ
16624,2,2022-10-13 14:06:45,20927,YYZ
16627,2,2022-10-13 14:06:45,20927,YYZ
16633,2,2022-10-13 14:06:45,20927,YYZ
16639,2,2022-10-13 14:06:45,20927,YYZ
16651,2,2022-10-13 14:06:45,20927,YYZ
16652,2,2022-10-13 14:06:45,20927,YYZ
16653,2,2022-10-13 14:06:45,20927,YYZ
16661,3,2022-10-13 15:18:45,20927,YYZ
16666,4,2022-10-13 15:52:30,20927,YYZ
16673,4,2022-10-13 16:00:00,20927,YYZ
16675,4,2022-10-13 16:00:00,20927,YYZ
16686,4,2022-10-13 16:00:00,20927,YYZ
15949,1,2022-10-13 13:15:00,20927,YYZ
15950,4,2022-10-13 16:06:45,20927,YYZ
15676,4,2022-10-13 16:06:45,20927,YYZ
15703,4,2022-10-13 16:06:45,20927,YYZ
15713,14,2022-10-13 16:51:45,20927,YYZ
12596,2,2022-10-13 16:06:45,20927,YYZ
12599,19,2022-10-13 17:00:00,20927,YYZ
8485,2,2022-10-13 16:38:45,20927,YYZ
2349,1,2022-10-13 16:30:00,20927,YYZ
2351,3,2022-10-13 16:52:30,20927,YYZ
17687,4,2022-10-14 21:05:00,20931,YYZ
17116,3,2022-10-14 21:05:00,20931,YYZ
16591,3,2022-10-14 21:05:00,20931,YYZ
16603,4,2022-10-14 21:05:00,20931,YYZ
16646,4,2022-10-14 21:05:00,20931,YYZ
15707,2,2022-10-14 21:05:00,20931,YYZ
15709,3,2022-10-14 21:05:00,20931,YYZ
15721,3,2022-10-14 21:05:00,20931,YYZ
15746,3,2022-10-14 21:05:00,20931,YYZ
15754,3,2022-10-14 21:05:00,20931,YYZ
15763,3,2022-10-14 21:05:00,20931,YYZ
15770,7,2022-10-14 22:35:00,20931,YYZ
11683,17,2022-10-14 22:05:00,20931,YYZ
11187,2,2022-10-14 22:25:00,20931,YYZ
8286,2,2022-10-14 22:45:00,20931,YYZ
8289,9,2022-10-14 23:00:42.857143,20931,YYZ
8116,6,2022-10-14 22:05:00,20931,YYZ
17660,2,2022-10-14 11:10:00,20936,YYZ
17700,2,2022-10-14 12:57:41.538462,20936,YYZ
17708,7,2022-10-14 12:57:41.538462,20936,YYZ
17112,9,2022-10-14 13:15:00,20936,YYZ
17114,3,2022-10-14 15:02:00,20936,YYZ
17126,3,2022-10-14 15:02:00,20936,YYZ
17127,3,2022-10-14 15:02:00,20936,YYZ
17132,3,2022-10-14 15:02:00,20936,YYZ
17136,3,2022-10-14 15:02:00,20936,YYZ
16738,3,2022-10-14 15:02:00,20936,YYZ
16742,3,2022-10-14 15:02:00,20936,YYZ
16745,5,2022-10-14 16:00:00,20936,YYZ
16753,5,2022-10-14 16:00:00,20936,YYZ
16762,9,2022-10-14 16:32:00,20936,YYZ
16769,12,2022-10-14 16:42:00,20936,YYZ
15674,4,2022-10-14 12:57:41.538462,20936,YYZ
14517,1,2022-10-14 14:10:00,20936,YYZ
14520,2,2022-10-14 16:00:00,20936,YYZ
14522,11,2022-10-14 16:54:00,20936,YYZ
8473,2,2022-10-14 16:42:00,20936,YYZ
8308,2,2022-10-14 16:10:00,20936,YYZ
8081,1,2022-10-14 15:57:41.538462,20936,YYZ
17627,4,2022-10-15 21:05:00,20941,YYZ
17642,4,2022-10-15 21:05:00,20941,YYZ
17644,4,2022-10-15 21:05:00,20941,YYZ
17658,6,2022-10-15 21:05:00,20941,YYZ
17659,6,2022-10-15 21:05:00,20941,YYZ
17665,6,2022-10-15 21:05:00,20941,YYZ
17130,5,2022-10-15 21:05:00,20941,YYZ
12568,18,2022-10-15 22:05:00,20941,YYZ
2437,5,2022-10-15 22:05:00,20941,YYZ
17730,2,2022-10-15 11:10:00,20946,YYZ
17631,2,2022-10-15 11:10:00,20946,YYZ
17673,2,2022-10-15 11:27:41.538462,20946,YYZ
17681,2,2022-10-15 12:30:00,20946,YYZ
17691,2,2022-10-15 12:57:41.538462,20946,YYZ
17707,2,2022-10-15 12:57:41.538462,20946,YYZ
17125,2,2022-10-15 13:00:00,20946,YYZ
16602,1,2022-10-15 12:30:00,20946,YYZ
16610,1,2022-10-15 13:00:00,20946,YYZ
16637,1,2022-10-15 13:00:00,20946,YYZ
16640,2,2022-10-15 14:00:00,20946,YYZ
16659,2,2022-10-15 14:00:00,20946,YYZ
15659,1,2022-10-15 14:00:00,20946,YYZ
15666,1,2022-10-15 14:00:00,20946,YYZ
15680,2,2022-10-15 14:10:00,20946,YYZ
15682,2,2022-10-15 14:14:30,20946,YYZ
15685,2,2022-10-15 14:27:41.538462,20946,YYZ
15695,2,2022-10-15 15:30:00,20946,YYZ
15739,2,2022-10-15 15:30:00,20946,YYZ
15774,3,2022-10-15 15:44:30,20946,YYZ
15814,3,2022-10-15 15:57:41.538462,20946,YYZ
14582,2,2022-10-15 15:40:00,20946,YYZ
12577,2,2022-10-15 15:57:41.538462,20946,YYZ
12588,2,2022-10-15 16:00:00,20946,YYZ
12641,2,2022-10-15 16:00:00,20946,YYZ
11680,2,2022-10-15 16:00:00,20946,YYZ
11682,2,2022-10-15 16:00:00,20946,YYZ
11117,1,2022-10-15 16:00:00,20946,YYZ
11141,1,2022-10-15 16:00:00,20946,YYZ
11142,1,2022-10-15 16:00:00,20946,YYZ
11179,1,2022-10-15 16:00:00,20946,YYZ
11191,1,2022-10-15 16:00:00,20946,YYZ
11270,1,2022-10-15 16:00:00,20946,YYZ
11377,1,2022-10-15 16:00:00,20946,YYZ
11385,1,2022-10-15 16:00:00,20946,YYZ
11422,3,2022-10-15 16:40:00,20946,YYZ
11437,3,2022-10-15 16:41:24,20946,YYZ
8540,3,2022-10-15 16:42:41.538462,20946,YYZ
8544,3,2022-10-15 16:44:30,20946,YYZ
8558,3,2022-10-15 16:45:00,20946,YYZ
8561,11,2022-10-15 17:00:00,20946,YYZ
8284,8,2022-10-15 17:00:00,20946,YYZ
8096,1,2022-10-15 16:30:00,20946,YYZ
8205,7,2022-10-15 17:00:41.538462,20946,YYZ
17862,4,2022-10-16 21:05:00,20948,YYZ
17600,4,2022-10-16 21:05:00,20948,YYZ
16601,3,2022-10-16 21:05:00,20948,YYZ
15782,3,2022-10-16 21:05:00,20948,YYZ
15795,3,2022-10-16 21:05:00,20948,YYZ
12613,1,2022-10-16 21:05:00,20948,YYZ
23893,2,2022-10-16 21:05:00,20948,YYZ
17901,2,2022-10-16 11:10:00,20952,YYZ
17604,2,2022-10-16 11:10:00,20952,YYZ
17605,2,2022-10-16 11:29:15,20952,YYZ
17622,2,2022-10-16 11:29:15,20952,YYZ
17623,2,2022-10-16 11:29:15,20952,YYZ
17624,2,2022-10-16 11:29:15,20952,YYZ
17633,2,2022-10-16 11:29:15,20952,YYZ
17639,2,2022-10-16 11:29:15,20952,YYZ
17641,2,2022-10-16 11:29:15,20952,YYZ
17646,2,2022-10-16 11:29:15,20952,YYZ
17664,2,2022-10-16 13:36:00,20952,YYZ
17672,3,2022-10-16 14:10:00,20952,YYZ
17686,3,2022-10-16 14:29:15,20952,YYZ
17696,3,2022-10-16 14:29:15,20952,YYZ
17702,3,2022-10-16 14:29:15,20952,YYZ
17703,3,2022-10-16 14:29:15,20952,YYZ
17706,3,2022-10-16 14:29:15,20952,YYZ
17110,3,2022-10-16 15:04:00,20952,YYZ
17113,5,2022-10-16 16:00:00,20952,YYZ
17123,5,2022-10-16 16:00:00,20952,YYZ
17124,9,2022-10-16 16:29:15,20952,YYZ
17138,9,2022-10-16 16:29:15,20952,YYZ
15669,1,2022-10-16 13:36:00,20952,YYZ
12786,6,2022-10-16 16:44:00,20952,YYZ
12594,2,2022-10-16 16:10:00,20952,YYZ
11130,25,2022-10-16 17:02:35,20952,YYZ
8287,2,2022-10-16 16:10:00,20952,YYZ
2444,1,2022-10-16 16:00:00,20952,YYZ
2335,4,2022-10-16 17:00:00,20952,YYZ
2339,7,2022-10-16 17:00:00,20952,YYZ
18228,2,2022-10-17 11:10:00,20956,YYZ
18205,3,2022-10-17 14:09:38.823529,20956,YYZ
17855,3,2022-10-17 14:09:38.823529,20956,YYZ
17599,3,2022-10-17 14:09:38.823529,20956,YYZ
17606,4,2022-10-17 15:10:00,20956,YYZ
17612,4,2022-10-17 15:10:00,20956,YYZ
17613,4,2022-10-17 15:10:00,20956,YYZ
17614,6,2022-10-17 16:00:00,20956,YYZ
17616,6,2022-10-17 16:00:00,20956,YYZ
17626,15,2022-10-17 16:40:00,20956,YYZ
16751,5,2022-10-17 16:09:38.823529,20956,YYZ
15943,1,2022-10-17 13:29:38.823529,20956,YYZ
11559,15,2022-10-17 17:00:00,20956,YYZ
8480,1,2022-10-17 15:22:00,20956,YYZ
18753,7,2022-10-17 21:05:00,20963,YYZ
18756,12,2022-10-17 21:05:00,20963,YYZ
18760,12,2022-10-17 21:05:00,20963,YYZ
17729,4,2022-10-17 21:05:00,20963,YYZ
14556,24,2022-10-17 22:05:00,20963,YYZ
12573,4,2022-10-17 22:37:15,20963,YYZ
12574,6,2022-10-17 22:47:51.428571,20963,YYZ
2442,5,2022-10-17 22:59:45,20963,YYZ
18745,7,2022-10-18 21:05:00,20967,YYZ
17722,4,2022-10-18 21:05:00,20967,YYZ
17601,6,2022-10-18 21:05:00,20967,YYZ
17694,6,2022-10-18 21:05:00,20967,YYZ
16643,4,2022-10-18 21:05:00,20967,YYZ
16658,4,2022-10-18 21:05:00,20967,YYZ
16672,4,2022-10-18 21:05:00,20967,YYZ
12584,18,2022-10-18 22:05:00,20967,YYZ
12591,4,2022-10-18 22:37:15,20967,YYZ
11684,5,2022-10-18 22:47:51.428571,20967,YYZ
8541,1,2022-10-18 22:05:00,20967,YYZ
8117,6,2022-10-18 22:59:45,20967,YYZ
12552,6,2022-10-18 11:00:00,20970,YYZ
18738,3,2022-10-18 11:10:00,20972,YYZ
17122,2,2022-10-18 14:00:00,20972,YYZ
16597,1,2022-10-18 12:42:51.428571,20972,YYZ
15715,1,2022-10-18 14:00:00,20972,YYZ
14638,1,2022-10-18 14:05:00,20972,YYZ
12567,1,2022-10-18 14:05:00,20972,YYZ
12579,1,2022-10-18 14:05:00,20972,YYZ
12608,1,2022-10-18 14:05:00,20972,YYZ
11399,1,2022-10-18 14:05:00,20972,YYZ
8557,1,2022-10-18 14:05:00,20972,YYZ
8327,1,2022-10-18 14:06:51.428571,20972,YYZ
2436,1,2022-10-18 14:06:51.428571,20972,YYZ
2439,1,2022-10-18 14:06:51.428571,20972,YYZ
2446,1,2022-10-18 14:06:51.428571,20972,YYZ
1874,1,2022-10-18 14:06:51.428571,20972,YYZ
19228,13,2022-10-19 11:10:00,20976,YYZ
18564,3,2022-10-19 13:30:00,20976,YYZ
18231,3,2022-10-19 13:48:00,20976,YYZ
18233,3,2022-10-19 13:48:00,20976,YYZ
18235,8,2022-10-19 16:00:00,20976,YYZ
23793,22,2022-10-19 16:42:18.461538,20976,YYZ
17872,2,2022-10-19 13:30:00,20976,YYZ
14496,3,2022-10-19 16:00:00,20976,YYZ
8285,6,2022-10-19 16:36:00,20976,YYZ
8297,3,2022-10-19 16:50:00,20976,YYZ
2450,1,2022-10-19 16:40:00,20976,YYZ
2343,10,2022-10-19 17:03:00,20976,YYZ
