task_id,people,timestamp,ground_id,location
362,3,2022-08-01 16:45:00,25180,YVR
450,3,2022-08-01 16:45:00,25180,YVR
1273,3,2022-08-01 17:30:00,25180,YVR
374,2,2022-08-01 14:30:00,25185,YVR
413,2,2022-08-01 14:30:00,25185,YVR
442,2,2022-08-01 14:30:00,25185,YVR
587,2,2022-08-01 14:30:00,25185,YVR
604,3,2022-08-01 14:30:00,25185,YVR
840,1,2022-08-01 14:50:00,25185,YVR
382,1,2022-08-01 11:50:00,25186,YVR
238,2,2022-08-01 11:50:00,25186,YVR
275,2,2022-08-01 11:50:00,25186,YVR
503,1,2022-08-01 11:50:00,25186,YVR
666,1,2022-08-01 12:00:00,25186,YVR
880,1,2022-08-01 12:50:00,25186,YVR
918,1,2022-08-01 13:25:00,25186,YVR
929,1,2022-08-01 13:39:00,25186,YVR
945,2,2022-08-01 13:39:00,25186,YVR
983,2,2022-08-01 13:50:00,25186,YVR
998,2,2022-08-01 13:50:00,25186,YVR
1009,2,2022-08-01 13:50:00,25186,YVR
1026,2,2022-08-01 14:00:00,25186,YVR
1048,6,2022-08-01 14:20:00,25186,YVR
1354,1,2022-08-01 13:39:00,25186,YVR
1390,1,2022-08-01 13:48:00,25186,YVR
1426,1,2022-08-01 13:57:00,25186,YVR
429,2,2022-08-01 11:50:00,25187,YUL
101,3,2022-08-01 11:50:00,25187,YUL
595,1,2022-08-01 11:50:00,25187,YUL
1200,1,2022-08-01 11:25:00,25188,YYZ
247,3,2022-08-01 11:25:00,25188,YYZ
278,3,2022-08-01 11:30:00,25188,YYZ
425,3,2022-08-01 11:33:45,25188,YYZ
446,3,2022-08-01 11:33:45,25188,YYZ
495,2,2022-08-01 11:48:00,25188,YYZ
672,3,2022-08-01 12:00:00,25188,YYZ
750,3,2022-08-01 12:12:00,25188,YYZ
800,2,2022-08-01 12:12:00,25188,YYZ
802,4,2022-08-01 12:33:45,25188,YYZ
811,3,2022-08-01 12:33:45,25188,YYZ
848,5,2022-08-01 12:45:00,25188,YYZ
911,8,2022-08-01 12:52:00,25188,YYZ
134,2,2022-08-01 06:30:00,25189,YVR
1033,3,2022-08-01 06:30:00,25189,YVR
204,8,2022-08-01 11:00:00,25191,YYZ
146,4,2022-08-01 08:15:00,25193,YVR
624,5,2022-08-01 09:45:00,25193,YVR
